"submission_date","state","tot_cases","new_case","pnew_case","tot_death","new_death","pnew_death","created_at","consent_cases","consent_deaths","conf_cases","prob_cases","conf_death","prob_death"
"2021-11-11T00:00:00.000","WI","917469","4232.0","477","9657","16.0","4","2021-11-12T17:03:41.531","Agree","Agree","820182.0","97287","8700.0","957"
"2021-12-13T00:00:00.000","IN","1162284","11385.0","0","18084","70.0","-1","2021-12-14T14:53:14.554","Not agree","Agree",NA,NA,"17471.0","613"
"2021-07-21T00:00:00.000","MO","655736","3346.0","928","9534","8.0","0","2021-07-22T15:06:50.836","Not agree","Not agree",NA,NA,NA,NA
"2021-05-04T00:00:00.000","NH","95714","208.0","89","1307","2.0","0","2021-05-05T14:14:20.639","Not agree","Not agree",NA,NA,NA,NA
"2022-01-02T00:00:00.000","DE","185845","3377.0","529","2418","9.0","2","2022-01-04T00:00:00.000","Agree","Agree","170389.0","15456","2199.0","219"
"2021-11-06T00:00:00.000","CT","404969","0.0","0","8790","0.0","0","2021-11-08T13:55:23.618","Agree","Agree","367324.0","37645","7202.0","1588"
"2020-07-25T00:00:00.000","WI","51715","988.0","35","898","13.0","0","2020-07-26T15:17:16.725","Agree","Agree","47870.0","3845","891.0","7"
"2020-07-14T00:00:00.000","MD","74260","733.0","0","3453","6.0","0","2020-07-16T00:00:00.000","N/A","Agree",NA,NA,"3314.0","139"
"2021-10-12T00:00:00.000","IL","1657970","1967.0","0","28041","19.0","3","2021-10-13T14:39:10.795","Agree","Agree","1657970.0","0","25288.0","2753"
"2020-06-12T00:00:00.000","NC","41316","1623.0","0","1185","12.0","0","2020-06-12T00:00:00.000","Agree","Agree","41310.0","6","1185.0","0"
"2021-09-15T00:00:00.000","CA","4574136","7760.0","0","67001","188.0","0","2021-09-17T00:00:00.000","Agree","Agree","4380566.0","193570","67001.0","0"
"2021-06-11T00:00:00.000","DE","107627","38.0","5","1840","3.0","1","2021-06-13T00:00:00.000","Agree","Agree","100732.0","6895","1680.0","160"
"2022-01-11T00:00:00.000","NH","226132","2533.0","0","2032","5.0","0","2022-01-12T15:21:08.371","Not agree","Not agree",NA,NA,NA,NA
"2020-05-26T00:00:00.000","VI","69","0.0","0","6","0.0","0","2020-05-27T15:37:59.621",NA,NA,NA,NA,NA,NA
"2022-04-28T00:00:00.000","ID","445821","0.0","0","4923","0.0","0","2022-04-29T14:05:11.815","Agree","Agree","349266.0","96555","4011.0","912"
"2022-06-01T00:00:00.000","MO","1453570","0.0","0","20602","0.0","0","2022-06-02T13:14:51.264","Not agree","Not agree",NA,NA,NA,NA
"2020-06-26T00:00:00.000","DE","11066","78.0","0","567","1.0","0","2020-06-28T00:00:00.000","Agree","Agree","10203.0","863","495.0","72"
"2020-09-02T00:00:00.000","DE","17604","67.0","0","637","3.0","0","2020-09-04T00:00:00.000","Agree","Agree","16691.0","913","560.0","77"
"2021-10-18T00:00:00.000","CA","4804462","16764.0","0","70416","266.0","0","2021-10-20T00:00:00.000","Agree","Agree","4588231.0","216231","70416.0","0"
"2020-08-09T00:00:00.000","NH","6831","13.0","0","419","0.0","0","2020-08-10T14:23:35.555","Not agree","Not agree",NA,NA,NA,NA
"2021-05-18T00:00:00.000","WI","670362","558.0","77","7726","14.0","1","2021-05-19T14:37:49.094","Agree","Agree","606755.0","63607","6971.0","755"
"2020-08-12T00:00:00.000","DE","15944","66.0","4","624","2.0","0","2020-08-14T00:00:00.000","Agree","Agree","15049.0","895","548.0","76"
"2021-03-16T00:00:00.000","DE","90546","131.0","19","1680","1.0","0","2021-03-18T00:00:00.000","Agree","Agree","85947.0","4599","1529.0","151"
"2020-07-28T00:00:00.000","MT","3667","286.0","0","52","5.0","0","2020-07-29T14:34:46.946","Agree","Agree","3667.0","0","52.0","0"
"2020-02-21T00:00:00.000","VT","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Not agree","Not agree",NA,NA,NA,NA
"2022-05-30T00:00:00.000","NH","324373","0.0","0","2534","0.0","0","2022-05-31T13:20:20.883","Not agree","Not agree",NA,NA,NA,NA
"2020-09-22T00:00:00.000","NC","199250","1252.0","146","3603","31.0","1","2020-09-22T00:00:00.000","Agree","Agree","194741.0","4509","3566.0","37"
"2020-11-28T00:00:00.000","NC","359870","3509.0","283","5779","44.0","7","2020-11-28T00:00:00.000","Agree","Agree","338498.0","21372","5566.0","213"
"2020-03-05T00:00:00.000","ME","0","0.0","0","0","0.0","0","2020-03-07T00:00:00.000","Agree","Agree","0.0","0","0.0","0"
"2020-06-29T00:00:00.000","WI","31033","326.0","11","784","0.0","0","2020-06-30T15:27:33.712","Agree","Agree","28058.0","2975","777.0","7"
"2022-01-07T00:00:00.000","CT","573711","10076.0","49","9377","96.0","21","2022-01-08T14:31:47.092","Agree","Agree","514596.0","59115","7669.0","1708"
"2020-04-23T00:00:00.000","MD","15737","962.0","0","790","49.0","2","2022-05-11T16:48:19.503","N/A","Agree",NA,NA,"750.0","40"
"2020-10-11T00:00:00.000","MI","256851","1233.0","105","7290","8.0","0","2020-10-12T00:00:00.000","Agree","Agree","232623.0","24228","6955.0","335"
"2022-02-11T00:00:00.000","GU","39640","345.0","0","306","0.0","0","2022-02-12T14:17:24.406","Not agree","Not agree",NA,NA,NA,NA
"2021-12-21T00:00:00.000","NH","187340","662.0","0","1868","25.0","0","2021-12-22T14:47:22.436","Not agree","Not agree",NA,NA,NA,NA
"2020-10-04T00:00:00.000","MI","246509","886.0","72","7191","14.0","2","2020-10-05T00:00:00.000","Agree","Agree","223305.0","23204","6858.0","333"
"2021-04-06T00:00:00.000","CA","3583830","1367.0","0","58541","7.0","0","2021-04-08T00:00:00.000","Agree","Agree","3583830.0","0","58541.0","0"
"2020-12-03T00:00:00.000","GU","6942","0.0","0","112","0.0","0","2020-12-04T15:00:59.537","Not agree","Not agree",NA,NA,NA,NA
"2020-02-05T00:00:00.000","DE","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2020-06-09T00:00:00.000","NV","10030","225.0","-19","444","-17.0","-19","2020-06-10T20:56:25.490","Agree",NA,"10030.0","0",NA,NA
"2020-09-17T00:00:00.000","NH","7814","34.0","0","438","0.0","0","2020-09-18T13:48:37.104","Not agree","Not agree",NA,NA,NA,NA
"2020-11-22T00:00:00.000","MD","182139","2168.0","0","4619","37.0","1","2020-11-24T00:00:00.000","N/A","Agree",NA,NA,"4450.0","169"
"2020-02-26T00:00:00.000","IN","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Not agree","Agree",NA,NA,NA,NA
"2021-06-27T00:00:00.000","NE","224476","17.0","0","2259","0.0","0","2021-06-29T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-11-08T00:00:00.000","IN","210374","4652.0","0","4615","38.0","2","2020-11-08T00:00:00.000","Not agree","Agree",NA,NA,"4381.0","234"
"2022-05-09T00:00:00.000","IN","1709350","2265.0","0","23619","5.0","4","2022-05-10T13:23:16.092","Not agree","Agree",NA,NA,"22673.0","946"
"2020-03-30T00:00:00.000","MD","1413","174.0","0","27","8.0","1","2020-04-01T00:00:00.000","N/A","Agree",NA,NA,"26.0","1"
"2021-05-09T00:00:00.000","WA","413952","1155.0","134","5564","0.0","0","2021-05-09T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2022-03-13T00:00:00.000","MS","792560","0.0","0","12255","0.0","0","2022-03-14T14:38:32.381","Agree","Agree","435753.0","356807","8075.0","4180"
"2020-10-15T00:00:00.000","IN","141212","1943.0","0","3862","28.0","2","2020-10-15T00:00:00.000","Not agree","Agree",NA,NA,"3643.0","219"
"2021-04-18T00:00:00.000","CA","3616779","2667.0","0","59768","78.0","0","2021-04-20T00:00:00.000","Agree","Agree","3616779.0","0","59768.0","0"
"2020-03-13T00:00:00.000","WI","9","1.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2021-08-05T00:00:00.000","IN","779317","1900.0","0","14038","7.0","1","2021-08-05T00:00:00.000","Not agree","Agree",NA,NA,"13608.0","430"
"2021-08-27T00:00:00.000","CT","370708","788.0","152","8358","3.0","1","2021-08-28T13:53:26.280","Agree","Agree","337258.0","33450","6882.0","1476"
"2020-12-24T00:00:00.000","MS","206712","1553.0","807","5299","33.0","18","2020-12-26T00:00:00.000","Agree","Agree","144929.0","61783","4087.0","1212"
"2021-11-28T00:00:00.000","MS","513420","197.0","75","10262","0.0","0","2021-11-29T14:21:14.169","Agree","Agree","293875.0","219545","6871.0","3391"
"2020-01-30T00:00:00.000","ME","0","0.0","0","0","0.0","0","2020-02-01T00:00:00.000","Agree","Agree","0.0","0","0.0","0"
"2021-10-20T00:00:00.000","NV","444136","716.0","67","7484","18.0","0","2021-10-21T13:44:20.341","Agree",NA,"433510.0","10626",NA,NA
"2022-04-17T00:00:00.000","DE","260035","181.0","23","2939","0.0","0","2022-04-19T00:00:00.000","Agree","Agree","236994.0","23041","2641.0","298"
"2020-06-07T00:00:00.000","VT","979","16.0","0","54","0.0","0","2020-06-09T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-01-18T00:00:00.000","ND","96071","164.0","76","1386","2.0","0","2021-01-19T14:37:00.036","Agree","Not agree","92192.0","3879",NA,NA
"2020-05-17T00:00:00.000","ME","1688","27.0","6","71","1.0","0","2020-05-19T00:00:00.000","Agree","Agree","1533.0","155","70.0","1"
"2022-02-15T00:00:00.000","MS","782689","1253.0","698","11697","45.0","13","2022-02-16T15:00:19.743","Agree","Agree","431550.0","351139","7734.0","3963"
"2020-06-30T00:00:00.000","NV","18684","553.0","-9","529","-7.0","0","2020-07-01T15:45:16.790","Agree",NA,"18456.0","228",NA,NA
"2021-01-18T00:00:00.000","AL","424440","2432.0","621","8641","87.0","21","2021-01-18T00:00:00.000","Agree","Agree","341155.0","83285","6993.0","1648"
"2021-03-21T00:00:00.000","ID","177420","0.0","0","1941","0.0","0","2021-03-22T13:57:09.215","Agree","Agree","142852.0","34568","1694.0","247"
"2020-07-03T00:00:00.000","IN","46915","528.0","0","2665","18.0","0","2020-07-03T00:00:00.000","Not agree","Agree",NA,NA,"2480.0","185"
"2022-04-27T00:00:00.000","WI","1607201","1625.0","119","14411","0.0","-1","2022-04-28T13:30:29.266","Agree","Agree","1412793.0","194408","12881.0","1530"
"2022-02-16T00:00:00.000","MO","1385030","2023.0","449","18332","8.0","1","2022-02-17T14:53:30.058","Not agree","Not agree",NA,NA,NA,NA
"2021-03-25T00:00:00.000","VI","2877","1.0","0","25","0.0","0","2021-03-26T14:14:54.115",NA,NA,NA,NA,NA,NA
"2021-12-03T00:00:00.000","AL","846696","672.0","296","16469","11.0","1","2021-12-03T00:00:00.000","Agree","Agree","623239.0","223457","12798.0","3671"
"2022-03-03T00:00:00.000","VT","104672","178.0","4","574","2.0","0","2022-03-04T15:15:42.592","Not agree","Not agree",NA,NA,NA,NA
"2022-05-17T00:00:00.000","NV","728159","1847.0","180","10819","5.0","0","2022-05-18T13:45:25.384","Agree",NA,"671418.0","56741",NA,NA
"2021-08-19T00:00:00.000","DE","113821","421.0","70","1892","4.0","0","2021-08-21T00:00:00.000","Agree","Agree","106034.0","7787","1730.0","162"
"2020-12-04T00:00:00.000","ID","108366","1911.0","407","1032","18.0","2","2020-12-05T14:29:17.537","Agree","Agree","91243.0","17123","943.0","89"
"2021-03-27T00:00:00.000","GU","7800","4.0","0","134","0.0","0","2021-03-28T13:52:27.652","Not agree","Not agree",NA,NA,NA,NA
"2021-10-18T00:00:00.000","MT","165941","426.0","143","2183","19.0","0","2021-10-19T15:01:15.717","Agree","Agree","140550.0","25391","2183.0","0"
"2022-05-12T00:00:00.000","MT","274598","0.0","0","3378","0.0","0","2022-05-13T13:28:57.596","Agree","Agree","213606.0","60992","3378.0","0"
"2021-03-28T00:00:00.000","ID","179428","0.0","0","1954","0.0","0","2021-03-29T13:48:56.473","Agree","Agree","144284.0","35144","1705.0","249"
"2020-05-24T00:00:00.000","NV","7786","90.0","16","410","18.0","16","2020-05-25T14:12:49.524","Agree",NA,"7770.0","16",NA,NA
"2020-10-28T00:00:00.000","NV","97479","574.0","0","1766","10.0","0","2020-10-29T14:11:33.577","Agree",NA,"97479.0","0",NA,NA
"2021-09-29T00:00:00.000","VI","6721","22.0","0","71","0.0","0","2021-09-30T14:57:48.020",NA,NA,NA,NA,NA,NA
"2021-05-31T00:00:00.000","MI","996763","243.0","41","20607","27.0","0","2021-06-01T00:00:00.000","Agree","Agree","892241.0","104522","19384.0","1223"
"2020-04-11T00:00:00.000","MS","4006","146.0","1","283","11.0","0","2020-04-13T00:00:00.000","Agree","Agree","3981.0","25","282.0","1"
"2020-10-01T00:00:00.000","IN","121176","1157.0","0","3637","14.0","0","2020-10-01T00:00:00.000","Not agree","Agree",NA,NA,"3420.0","217"
"2020-04-07T00:00:00.000","CA","15865","1529.0","0","374","31.0","0","2020-04-09T00:00:00.000","Agree","Agree","15865.0","0","374.0","0"
"2020-10-13T00:00:00.000","AL","166278","866.0","124","4238","21.0","4","2020-10-13T00:00:00.000","Agree","Agree","146966.0","19312","3653.0","585"
"2021-11-30T00:00:00.000","MS","514171","549.0","342","10285","9.0","6","2021-12-01T15:57:34.481","Agree","Agree","294206.0","219965","6886.0","3399"
"2020-04-28T00:00:00.000","DE","4646","394.0","76","184","13.0","1","2020-04-30T00:00:00.000","Agree","Agree","4519.0","127","160.0","24"
"2021-08-27T00:00:00.000","AL","684037","6105.0","1759","13117","60.0","17","2021-08-27T00:00:00.000","Agree","Agree","524009.0","160028","10304.0","2813"
